text,label
yajo randay kiy bachy hay ni kiy may ma ko chodi  tamiter 400   (12/11/19) tamiter 30 to 20 par kag (12/11/17) ata 40 par kg (12/11/17) ata 60 par kg (12/11/19 say ha our mozder kiy day ha re hay  800 ropy ik tam ka kahna par jata hay 2 fard ka 600 ropy amran khan ap ni ma choidy,1.0
zindge rahi to har sans tak pani ki bachat krty rahay gy inshallah,1.0
"yahodi aur qadiyani agenda he,bar bar bata rha hon,per lagta he satto piya hua he is bar qoum ne",0.0
 ma 3 month say 7 lenay ka soch rha ho or pasay ni ho rhy 7 kay tujhy lay do,1.0
aur ha hoshiyar most of the falling accident kidher hota hai malum hai kya 😂😂. metro se kuch nahe hoga internal transportation ke liye hai. most of th falling cases down side hote hai vasai virar kalyan dombivli and all. baap ko mat sikha,0.0
#khuda ki qasam agar mey hota tu zinda nahe bach sakta ta muj sey ye beghairat kafir yahoodi.,0.0
  yeah toh mujhy pata hai koi nai baat karo..😂😂,1.0
aby han mn bhol gya ye to sasti randi hy 😂😂,1.0
shakl to is qabil b nhi k koi larki dekhy or marnay ki baat krta hai. tery naseeb mai teri maa jaisi randiyan hi hain 🤣,0.0
when i hug you my loora is out of control then fucking will must be needed 😉,0.0
i read nothing but same “randdi ronaa” and a genetical tuned card which is a “victim card”. india has grown above that bs.  live or leave. thanks for nothing🤬🤬🤬,0.0
ap tashreef laeyn kisi din .. 🙁,1.0
meri jism meri marzi is a slogan that hv the different meanings .,1.0
lanat beshamaur sali tm pe kutti randdi,0.0
 na andha na bahra pyar chalak hota ha 🎶,1.0
haan chorna e pary ga ab to🙄😂😂ek hmari engineering me e to ronak hti usy bhi ghaseet rhy apny sth🤣🤣🤣,1.0
*people before knowing me*  why are you so quiet? don't be shy  *people after knowing me*  bary harami ho yaar tum.,1.0
 apa wapis kuwait jaeyn ghi tu shoru karti hon inn sha allah,1.0
ha maine bhi to yahi kaha h,1.0
😂😂😂😂😂 no yours was a genuine case. wo he phattu nikla. ( i don't know what phattu really means i just know its something like darpook but i really wanted to use it okbye),0.0
 ye satu kya hota hai wese,1.0
jazak allah 😍💕 aap bhi hmesha khush rhy 😍💕,1.0
i am high as a kite and i am headed for another doobie. aaj apun chand pe jayega bhenchod sit and watch,1.0
chonchle aur point of view alehda cheezain hain 😊😊😊,1.0
mc mulla teri maa randi thi sale,0.0
bhai jis ka jism uski merzi now can we please move on,1.0
tu khandani ghasti hai to bolti ra tery lye mai hu yaaha tu jo mera ukhaar sakti hai ukhaar gastii,1.0
phli dr dkhi ha ju itna acha soch rhi ha apny profession k bary m wrna ab to bussiness bn chuka ha yh,1.0
wo phr bhi badal jai ga😐,1.0
 ap to brry brry log 🙊🙊,0.0
rt : skin randi clear ho ja bharwi please,0.0
ye acha mazak kya hai life ne hamare sath!!! jab psl ke saare matches pakistan main hone lage toh hamza peshawar zalmi ka ambassador nai raha.. aur ab jab islamabad main matches honge toh hamza wahan hoga ya nahi kuch pta nai.. 😭💔😭,1.0
 ikhlaq se giri huwi bat aisa ni boltay khan floop aisay guwa k q league ki trha mit jana is ny na laro apas me,0.0
 koi mjsy bat e ni krta,1.0
haey ! kitne paese milay hain tujhay mohsin dawar se bara zor se choda hai aur satisfy kiya hai usne tujhay saali.,1.0
gaand mara rhe hain saale... bc sidharth ke fans hain.. lekin rona dhona aur fakeee cheezen pasand hain inhe,0.0
jahan apko lagy k apki jgha nahi hai wahan logon ko aagy pechy dhaky mar kr jagha bna lein. es mein emotional hony wali kya bat hai🙊,1.0
islam sa agay kuch nahi ha rat muhammad saw kul kahinat ka ma likee hain,1.0
"then  persecution is a strong word. you can use that for ahmaddiya community in pak, but using it for christians isn't suitable. yes it will catch eyeballs but will be far from truth.",1.0
bsdk o ma lula india walu ki man ki chut ma l mara ma chutar dala ka bacha,0.0
rt : bhenchod speed kam hogayi  namard salman khan  i want to b this trend is top in indiawide !,0.0
chup bhenchod blkl chup maar naw khai mjsy tu,0.0
 cricket k baghair kesay time pas hota hy,1.0
abe bosdk  gn - 17.5 cr kya tere ghr pe holiday tha???  aur 3800 screens me 16cr opening di hai vo bhi magnum opus ke sath vo bhi bahubali level reviews ke sath ..sharam nhi aati????  rustom ne 2016 me 14cr kie the 2300 screens me clash me😂😂,0.0
mera jism meri marzi🙅 ya?  mera jism meri charbi😂 #khalilurrehmanqamar_we_salute_you,0.0
14 feb k liye room mile ga?????  beth k rona hai😌😌🙄  single hun bhae😂😂😂😂😂✌😌,1.0
hahahahaahha madasrachaap halala ki paidaishðÿ¤£ðÿ¤£ðÿ¤£ðÿ¤£ðÿ¤£,0.0
bahanchod log paisa laka chutiya banata hai bhosrika,0.0
pakistani randi,0.0
ek irani mazhal pr likha tha  trump bhenchod hai,0.0
"pakistan is only for sunni + punjabi + muslim people. all others like shia, ahmadiya, bakarwal, pasthun, balochi muslims are inferior as per islam. this is 'the' mentality of pakistan.",1.0
bhai wo 10000 kits wala kia scene ha,1.0
"since when army chief has become a head of state and baap? probably that's why bajwa created baap party, because he is now a baap (paap) of pakistan.",1.0
usko ku mention krta ha u khusray😑,0.0
     ye bhi acha hai... chall mai so raha... see you at 2200,1.0
aby spree tag kerdia 😂 waqayi marasi ho tum tw,0.0
tum tu wo randi ho jo paisay b khud daiti ho agay samj jao. teri jaisi aurtein aurat naam ko kalang hai. buddi khosat.,0.0
dekhi dekho kon gya youthion ki maan ka yaar aur behnon ka thoku gya  gali gali main shor hai niazi najaiz aulaad kafir yahoodi sikh marzai bhenchod hai,0.0
rt : dil sambhal ja zara bhenchod!v,0.0
abu se bhai jaan se chacha jaan sabhi se to halala krwa leti hai begum  or ye tera jeeja ravish khan usse bhi  salon humse akele he kar denge,1.0
 sab topi drama ha koi love shove nhi. #keepshiningsid,1.0
sub ne jana hai insha allah tala syed ali haider bai per yeh paid dog boola howa hai k es ko mout aye gi haram kha kha apni okat boola howa hai harami,1.0
#zeenahindarega darna bhi nahi chahiye aap sach ke saath hain sudhir ji,1.0
bhenchod yeh tips ka kya rr laga rakha hai kabhi bowler ko credit de do,0.0
"timater 300/kg, bhenchod what is going on?!?!?",0.0
🤣😂mere desh ke bikari dushman mulk se beekh nahi mang rahe 🤣😂<s>tum matherchod to humse beekh mang rahe ho🤣😂ek or suar jese muh wali bikhari 🤣😂dekha isko matherchod randi ko chudne bhi humare pass aana hai🤣😂,0.0
 sari raat jaagti na,1.0
rt : dear  sir this lady   marasi brought nothing for pti's government except shame .,0.0
bcz liberals are exactly khooni scum here.  first they cheer for drone strikes & anti-militant ops then they cry for human rights for the same ppl against whom they have celebrated attacks and then expext us to give them hr activist status . bhenchod hain sb yahan ?,0.0
ye h haqiqat  (zahra as) ka hq khany walon per drbar cy khali wps bhejny walon per lanat ho r beshumar ho ✋✋✋ ,0.0
"no more randi rona's from now on, but how can i survive then?",0.0
 wo kya hota h,1.0
 kuch ni kuch ni,1.0
bhenchod.....kutta pakistan ......kutti saali kom.......,0.0
nikal randi,0.0
"charsi, high hai abhi!!! 😂😅",0.0
tu ek number ka hijra hai aftab tera baap terrorist hai aur tu security guard ka naukari karta hai isiliye do rupaye ke liye twitter per aaya hai yah sach accept karle kyon jhooth bolata hai ki tere pass indian visa hai so kar jahid jihadi tourist,1.0
ye ssty khusrey 8th main 8 baar fail honey key baad sarkari nokri dhoondh rahey hotey hain aur jab inki taleem key mutabiq nokri nai niklti tu ben dalna shuroo ho jatey hain,0.0
agher yahodi kah tu wo kuch nhi. allah ki mar pary is fasloo per,1.0
"this is the final boss round of ""pakistani jumanji"".  qandeel came closest to finishing this game. lets see if hareem can take her over and finish the boss.  #hareemshah",1.0
haha han na jamat e islami ki aurat to aurat hoti hi nahi. 🙄,1.0
ohooo... allah pak apkii mama ko jannat atta ki hy... dnt worry... maa khii b hoo apny bachon ko dakhtii hy...,1.0
teri maa ki choot bhosdiwala..  randi ka baacha.  teri ma ko bol apna rate barade nhi th koi chodega nhi..  aur tera ghar nhi chalega .. maa ko chudwakar th ghar chalta tera..  sun apne baap se panga na le..  maa chod ke rakh dunga..  chal nikal ab randi ka baccha,0.0
that nigga was yahoodi he probably lied to all the employees,0.0
"tab tweet karna yaad nahi aaya jab ""islamic jehad"" group ne 200 rocket mare. sanatani hor yahoodi kya insaan nahi hain, unke bacche nahi hain kya.  shanti se rahenge, ""kehna hor rehna"" alag alag matlab hota hai.  ""karoge to bharoge"" allah ka niyam hai.🙏",1.0
jb firshty tuii py garm chimtay lgyn to sakoon mil jaye ga,1.0
😂😅😂😅 aj kal ki randiyan bht khully amm dhamkiya deti hain wah kiya zaman a gaya hai😂😅,1.0
 jao mere se bat na kro 🥺😏,1.0
mery liye b koi kr dy aisi tweet😭😭😭 ,1.0
tmhri baaaaay ka phuda maa lori ghasti,0.0
 isi liye keh rhi within week jaky ly ana,1.0
bahanchod kash us din teri maa ne oral hi kr lia hota,0.0
 bad main q nahi lagai.,1.0
 ab dar hu ye dubara pakistan min na dakhil ho jay ,1.0
 aurat ko gali ni di kisi dyin ko gali di  ha isliay hum geo k sab channel ka boycott kartay hain jis pakistan k norms ko khatam karnay wali dyin ko support kia,1.0
"cheater saala, jhoota ... masters kabi asi chutiyaa game nai khelty or na e sportsmanship par kalank lagaty hain!! 🙂 sorry   u are no more favourite 🙏",0.0
dekh logo ko cheat b krre h ... or ek bhenchod hmara to koi katne ko b tyaar nhi 🥺,0.0
   bss bss etne v logic mat lgayo  etna tez hai to kl jhooth bola sana ko ki use bchaane vala tha  and sana ko kyun distract kiya,1.0
oh bc ye kisne kar diya ab. 🤣🤣🤣🤣🤣,0.0
 seriously sari game isi ki hai.. jese time ja raha hy na 😐,1.0
to ma ny b ye he kha or phir ap log fahad bhai ki raye k pechy q par gye ho,1.0
 toe phir jo bhi pakistan ki jailon mein qaid hain un sab ko bho chhor diya jaye kyun k un sab k bhi maabaaqbhenbhaibete aur betiyan bhi hon gi aur un mein se bhi koi na koi bemaar bhi ho ga???????,1.0
sali is bar mil teri chudai to mi karunga last se bhi wild,0.0
bhenchod / behenchod  it's actually means sister fucker ssjks,0.0
 tuj se ab aur mohabat nahi ki ja sakti  khud ko itni bhi azyat nahi di ja sakti,1.0
 9 minutes + ka promo hai voot app pe dekho,1.0
"got it. isis has nothing to do with ahmadiya islam. but i have read the history of early islam, all those wars, punishment for conspiracy against islam, apostasy, beheading due to differences in opinions which were proven true and endorsed by the scholars.",1.0
rt :  sher abhi shant betha tha to ye log samjhe gya inko ni pta wo inka baap h #captaincoolshuklaji,0.0
 lol.. tharki tu me hun.  yeh bat kabhi chupai nahi .😎,1.0
"  haanaur sharjeel ko pm banao, hai na? that's what you want?",0.0
 na bs happy rha kro aj messi 2 goals kry ga,1.0
  dafa karo yaar koi faida ni hona awai mujhy bhi khapao gi sath,1.0
"or islam nabi pak p.b.u.h ma deen ha or islam ma muslim wohi ha wo hazoor ko akhri nabi manta ha.pak banana ma kisi qadeani ka koi lana dana nahi.ya bongian jhoot tum logon ki brainwashing ka lya acha hota hon ga,baki islamic dunya ma kisi ahmedi ki koi pahchan or oqat nahi,lahore",1.0
meri mama kehti hy ju kehta hy vo khud hota hy iss liy molana khud beghairt or kameena hy 😝,0.0
 haha mil jaay koi 😂😂,1.0
ban u nd leftist rande nd randi,0.0
ye bc mere ilawa sabse tameez se bolta hai 😤,0.0
beghairt log wakhry apni tarf sy trollers bny huay 😤,0.0
"aurat ko dar har mard se lgta hai siwaye us se jo usey pasand ajae, phir khuwah wo sharabi hi q na hu!! ~manto",1.0
nawaz shreef ko sare amm chowk pe sir kalam kar dena chaye aur zardari ko sare amm goli mar deni chaye aur maryam ko jail me hi rakhna chaye pakistan ko barbad kar k rakh diya is bharwe ko to sansar karna chaye jali mullah,0.0
"kejru ji ki aukat ek pagal kutte se bhee zyada gai guzri ho gayi hai. ve theek se bhaunk bhee nhin paa rahe hain, aur aap chahte hain ki ve koi masla gambheerta se len?",0.0
yr kia br br replly diye ja rhy ho hme musalsal notifications a rhy,1.0
hm mr jain gy yaqeen ni aata itna sasta ho ga,1.0
a aftab hijra no1 😂 🤣🤣🤣🤭,0.0
chal bsdk .. bhenchod fraudia.v. teri gaand kuttu .. kisse din .. beware from this scammer .. sala chor..,0.0
sabko fallow kia huwa hi ab mera name b list main daal day naa,1.0
ye aap ho.?,1.0
kesa akhand ahmaq hai bhai!? smog tou 2012 se aarhi hai! aur iss mein bc government kya kre!? hawwa ko rok dein!!? itna masla hai tou khud gari kam use kro aur public transport pr jao khud change nahi hona lekin pagalon ki tarah tabdeeli ka roona rona hai! roone k ilawa krlo kuch,0.0
 there are two type of acha waqt  1: jo kabhi kabhi aata hai 2: jo follow to kr deta h but waqt fr b ni acha hota,1.0
   bohat value thi teri prr tu ny b,1.0
 50 gbs data bundle weekly nikalo 300 rupees me or 24/7 50gbs use banao i hope telenor zong ko kat jao gi sochna is baray meri piyari ,1.0
dunya khatam hojayegi likin january khatam nahi hoga,1.0
  aur kon si bat hai jis ki wja sy nend nai ani🤔,1.0
yahoodi ko hitler ne chora or general ne in jaajoon ko chor k dhkya k ye kai hain.😂,0.0
" kuchh bhi kar le, toti bhi out of market ho gya ha",1.0
his next demand is gonna be “and start calling ahmadiya guys ‘muslims’. ” not happening mate,1.0
report ki nasal kutte ke brabar hoti h jaise teri bhi,0.0
kunal kamra ki maa ki chut me hand grenade...........or teri bhen k bhosde m chris gayle ka lawdaa ......teri maa randi h kunal 100 rupe m chudti h gb road p bhen k lode mia khalifa k bacche apne baap ki photo delet kr nhi to maa chod duga tere ghar m ghus k teri,0.0
 app answer tu do pehle muskil khud hee asan ho jaye ghee,1.0
sab sa zayada important wali tu apke sath ha bhool b gayen afsos,1.0
 ajeain free hoky mil k lagty hein,1.0
 g g blkl aap ko kya pata 😂😂😂,1.0
hans na to mc ye fake acc itna mushkil hai jo karta hai kar na randi nasal,1.0
 😕😕  yra na gussa dilaya karo 😑😑,1.0
ahhh randi marwaogi?,0.0
ye halala gang ko pata hi nahi hoga ki abbu kaun hai,0.0
g bhai tcs krwa do ga apko 😍😊,1.0
hamein or jeeny ki chahat na hoti agar tum na hoty agar tum na hoty,1.0
chl bsdka asi randiya boht dakhi ha ghsti kahi ki,0.0
koi plz kehdo k ye main hoon main apni tareef apnay moon se nhi krta😂😂 ,1.0
ab tou aese mat bolllll 😂😂 ,1.0
"aby yar mn to thak gaya bc, 2 ghante se lagatar marwaye jaraha bc, ab mar bharwe ki thori si",0.0
visa dila do is bc ko,0.0
rt : chup kar bharwe ek dam chup madarchod,0.0
 ye saholat ap ko na mil saki,1.0
 han je han je bilkol bandi be soni 😍💯🌸 or dono be 😋👌😄😅wo sb sy best hota,1.0
rt : at the end sb aap ko choor jaty hain...  moral kisi ko bhi apni life main importance na do sb fake hain...😑,1.0
"someone idk tried to facetime me and i declined bc tf? then they text me ""why u dissin me"" what",0.0
rundi sahafi,0.0
 boht aj 6:30 p video ay gi teri jis m tu boht excited hoga😂😂,1.0
"i have only to modes: 1) sab ka ego rakhuga,sabse pyar se baat kruga.log chae jo kry,sab ko sath rkhny ki zimadari mari hy 2,)ajj jo samne aye ga besti krva kr agy jy ga",1.0
 abhe he achanak dekha hai kr doga yaar ya bhe koi baat hai jigar hai to apna ❤,1.0
🤣🤣🤣👍🏻.  ye he hal hy ... aak din media ny rona hy k mithiye nahin mil rahi ... ye riyasat madina hy ?   imran ke wajha se mithiye nahin bani 🤣🤣🤣🤔🤪 ,1.0
o tweeter walo tum log sotey nai kia? ,1.0
 ma to sirf itna kah rha k aisi tweets kro jin ka jwb ap ko bura na lgy,1.0
ooo ya tum kr kya rhy ho,1.0
kiu nhe ager ap company dey ge to karni pare ge asy me kse dosti kero ga ap se,1.0
bhaii apna randi rona bad mein roo layyio aj psl enjoy krne de bhai😂,0.0
nhi teri ammi h ... halala ki paidaish.,0.0
ab shayad un chutiye khalistani randi ke pillo ko akal aayegi ki sardar india me road pr police ko bhi maar sakta h delhi me but pakistan me kaise maa chodte h minorites ki,0.0
sali randi hai tu bilkul sudhar nahi sakti,0.0
waooo so delicious tea 😋😋♥️❤️ made by mama   kon kon peena chahta?? #wednesdaythoughts,1.0
why you are taking so much interest in us- iran conflicts...??? kisi israeli yahoodi ne nazrain rakhny ka bola hy kiya....😈😈,1.0
jazz waly itny harami hay yeh pkg ho jai tab bhi ni btaty aur balance khatam hony k baad btaty k ap internet begher bundle k istmal kar rai,0.0
agar ek taraf bhai aur dusri taraf police khadi ho to?🤔😂,1.0
jo qismat mein hoga wo khud chal kar aayega aur jo nahi hoga wo aake bhi chala jayega.,1.0
 nahi mere illwa 🙂,1.0
"liking recent massages during convo. is new way of saying ... . ""jaa na bhenchod memes dekhne de""😒 . #instagram",0.0
wo pyaar karay na karay woh alag baat hai tum koshih bhi na kero yeh toh ghalat baat hai...!🤭  #thursdayvibes,1.0
aik to ap sedhi bat ko b nagetive hi lati ho phly hi kha tha positive lo r nazar aa rha ha miner kon la rha ma ya ap,1.0
  sona o insan hi nahi ha jo apko pasand na karta ho,1.0
"twisted minds keh kon raha hy, hijra 🤣🤣",0.0
"aja pen chod teri maa bhen chod dunga bhen ke lode saale ,,,,asim teri ma chodn aunda hou tere ghar londe saale lodo meter",0.0
bhai sun meri bt ! itna tw bol rha a nah tw aurat ky sath sath islm mein mard ku bh ankhon ka parda kaha gya a ! tw beta tw ja kr twiter bnd kr dy na chala ! logu k na sikha ky kis ny pic lagai hui a wmy wo twiter chalny bnd kr dy ! phly tw khud amal kr ! phr a kr logu ku samjhai,1.0
kya 're randi chudana h kya,0.0
"    ye b kiya ha aor twitter pe khan sb ko b tag kiya ha  lakin hua wohi bina kisi solution k ""relief granted""",1.0
rt :   aap ke baap ka bill aata hai?,0.0
 itehaadi apne matlab k sath mukhlis hote han is lie doobne wali kashti main sawaar nhn reh sakte  ye to khud apne sath nhn han is lie sub alag alag ho rhe han  in ko laane wale bhe ab preshan han,1.0
tere paas hain numbers to tum bana lo naa raut babu kaha bhaunk rahe ho roj,0.0
ye begerat hai hi yahodi,0.0
 20 june bohat se hain ab no one,1.0
wah mashallah stay blessed..khana hy ga 😂😆🙈,1.0
 hindu monkey ko pakistan ka itna khouf khai ja raha he ke kahn ab ke pakistan ke sath jang hoi to pakistan tamam agley pichley hisab brabar karey ga our haqiqt me bhi pakistan endian ke sath hisab brabar krey ga,0.0
beta pasand bhi bande ki auqaat wali honi chahue. .mujhe yahan cd 70 naue mil rahi aur tmhain lamborghini ki pari hai,1.0
you need to research how many lands islam invaded in the 200 years after the hijra.,1.0
chudwa liya maiya.. paar le jo paarna hai charsi.. madarchod,0.0
agar unmute na kre to bol dena chehre to langoor hai tera or tu hijra hai,0.0
 nahi... software mat change kren.. just alt+ctrl+dlt👍,1.0
 🖐ho funded media and journalists pe👞👞,0.0
pagal aurat..,0.0
 zehr ki jga agr paisay mng leta tb hn nhi hni thi r ab dekh lo...😒😒😂,1.0
"when kunal kamra said ""muh se moongfali toot nahi rahi hai, gaand se akhrot todega kya?"" i felt that",1.0
  local government kidr hy  karachi government kidr hy  sindh government kidr hy  har kam federal pe q rakhay ja rhy hn ?????,1.0
 police k ghr ki kheti hai kya ...jo bina kisi order k kisi ko bhi rok le,1.0
 koi nai but it was literally dope i mean on entire stock 🤤,1.0
"is bajwa from ahmdiya sect? if,yes so can't be the general. pkmkb is in full form 😂😝😝😂",1.0
agr sir hum ko haq hamra na dia gaya to majubri sy hum apni ladies bachy bury jawan sab awc k smany etijazz kry gey purhaman... or bani gala b akr purhaman etijaaz kry gay... apny gahun k rasty k liye..  ..baqi details documents m di hui h.. kindly help kry gahun ki ,1.0
champions trophy 2017 final yad ha  muhammad amir bhi yad hoga  fakhar zaman ko to aap log bhol hi nahi sakty,1.0
aisi aurat na ghar main izat hoti he na bahir yeh aurat zaleel hony k lye pida hoi he,0.0
rt :  muthal muthal muthal 😂😂🤣 acha sory,0.0
yar srk ab eisa b hu ga 😂😂,1.0
 🖐ha aise logon pe shayad ye marna bhool chuke hai.allah aise logon ko lawaras mot de .ameen,0.0
aese aese bhen chod dangar bethey hean . kutey ki tara bhonk raha hy bc,0.0
c++ ni pehn di siri,0.0
 adorable? maaro mjhe maaro yeh koi mazaq ho raha hai kia? 😭,1.0
nicknames of my friends are quite unique. 1. basanti💃 2. charsi👺 3. billo😸 4. saddiqui chowk😜 5. neeli🤣,1.0
tere har baar k randi roni hai ye😂,0.0
 or uss ke yadin😍,1.0
ha wo thk hain alhumdullilah,1.0
to tu bana le na chutiye yahan pe kyun bhaunk raha hai ..,0.0
 jub tum ny help karni nhi hai phir faida..🥺,1.0
 fawad sir why u r so feared say in ur statement  that we r ready to fight ....,1.0
oh bsdk nhi kar chutiya pan bc😡,0.0
hahaha ap ke jawab bta rahe kon gussa kr raha ha aur haqiqat ko jutlaya nahi ja sakta api boot chatney wali riwayat n leauge me paie jati ha 😊😊😊😊,0.0
ab to umeed b nahi rahi baqi,1.0
fasla rkhain  baad me apki hazaroon majbooriyan nikal ati hain,1.0
rt : “it’s so unattractive when girls swear” haan bhenchod meri zindagi ka maqsad tujhe hi attract karna hai na randi,0.0
"rt : *after break up* . . other girls: why are you doing this? what happen? . . me: jaa na bhenchod, gaand mara",1.0
#justiceforpriyankareddy #rippriyanakareddy  main yahan se kuch nhi kr sakta par itna to keh sakta hunn ki ladkiyon ki koi kasoor hi nhi he in rapist logo ko na unke maa baap ne chapal main gobbar lapet k nanga karke mara hota na to ye sab na hota...,1.0
is ma ghalt kiyaa. us na to ek haqikat bayan kiyaa.,1.0
hijra hae wo mara.... os se  bht piyari hae... maryam nawaz b os se behtr hae,0.0
hijra libral ye khud,0.0
 or yai wo lmha h jb hm jan b harny ko tyar hoty hn,1.0
bs iski kamii thi😭😭 ,1.0
 ya allah pak hum sab ko naseeb farma.aameen,1.0
"rt :  rameez, the incident took place in rotterdam in october. not yahodi kay karnamy.",1.0
sahi kaha sharm hoti toh halala ke khilaf  sadak par hoti  char char shadi ke khilaf sadak par hoti,1.0
haan tou sakoon ma jaon ga tu tou pehly dosry tariqy say ja,1.0
hume tum logon jaise sr azadi chahiye halala ki aulad,0.0
comment section mein bhaunk tu raha tha har gali khane wala kam bhi to nahin kiya hai samjha chutiye,0.0
 lagta hsi man chaha job nae de rahy bhai ko😜😜😜,1.0
abay bharwe...yeah bhi bta ke bajwa teri maa ka yar bhi he,0.0
" q nai sir, aap bismillah karain. insha allah hum aap k sath hon gey.",1.0
"there is no shia , sunni , christian , ahmedi , hindu or sikh in pakistan army .  there are only pakistanis !!!",1.0
   mashallah aap ki soch 👍,1.0
  madam aap single hona madam isiliye 😂😂😂,1.0
 hahahahahaa kyon nahi apni bhen ko sub kuch laa deta hoon 😂😂  bus ye yaad rakhi wo bhabhi nhi ha uss ny friend zone kr diya tha 😭😭,1.0
  kisi ka joke na banao madam,1.0
rt : ek hi toh tweet hai. kitni baar rt karwaogi? delete hi kar do na :-),1.0
"i wanna talk to that upstanding, sanctimonious dude who denied any reservations for our community. bhenchod itni kam population hai, kahi toh koi quota karwa lete. mast admission ho jaata abhi",1.0
nhi ho skti..25 saal ka larka hai or 40 saal ki larki  thi is liye ab shadii krny k liye larky ko bhi (thaa) hona pry ga,1.0
#zeenahindarega dallali se,1.0
 yah haramzadi kanjari kon hai..????,1.0
lanati insan tu to baray sukan se ji raha ha jo lpg mar rahay hain un ka b kuch khayal kr le. hum lanat bhjetay hain tum aur jo pakistan aur jinnah k bray ma ghlat soch rakhta ha...,0.0
fuck yaar bhenchod. internet ne gaand mar di lekin mera pyaar sachcha hai,1.0
 bill to definitely increase hota hai zafar sahib last month meri qeemat bijli 500+thi per fuel adjustment 1100 k kareeb tha,1.0
 3 din se uni nahi jaa rahiiii 😨😭😔,1.0
jh bc diwali par 17cr opening diya tapse ke sath clash mein😂,0.0
gotze rundi ka bacha yaad ajata hai 😭😭😡😡😡,0.0
hello aunty he is just hitting his own thigh   kon si aankh se dekh rahi   yaa jyaad ho gya eeeks nakal gya rumhara   saali c grade bitch 😡😡🖕🏻🖕🏻🖕🏻,0.0
kisi suwar aur kutya ka najaiz bacha....🤣 🤣 chup ab...,0.0
good reply to this hijra in his own language👍👍👍👍 ,0.0
eri post ko koi like nhi karta kiya mai apko acha nhi lagta ya meri post apko sab ko achi nhi lagti,1.0
 khuch ni befkr rhy,1.0
rundi fuckoff,1.0
"chutiye ye hunduism ni he islam he , isme koi kisi muslim ko ni maarta gashti ke bache",0.0
"meri hasrat thi usy  dekhne ki or wo nazar andaz kartey rahein      ""wo chal pray meri wafaon ko chor kar"" . .    ""kabhi to ho gi unhein bhi hamari wafao ki qadar...!!",1.0
"randi maa ke bachay, china bhi muslims ko oppress kar raha hai. wahan teri ghairat nahi jagti maderchod?  model town mein gunjay ne 14 logon ko mara aur 2 auroton ko, uska kia? teri maa ki phudi maron, bara aya ghairat mand.  ja kashmir ja, gandu.",0.0
abe chutiye tujhe kkk ke bare me  kuchh pta nhi h to jyada bhaunk mt gandu,0.0
ngo walio auntio kindly bring your maids to aurat march #auratmarch,1.0
 list m ni h... but feel atitude hua tha,1.0
mian apke juzbe ki buhet quder kerta hoon allah apko kamyabian de  suma ameen,1.0
beta g yahodi yahodi wala drama nakam ho gaya kya jo ab qadyani qadyani wala game start kar diya 😂😂😂😂😂😂😂😂🤣🤣🤣😂😂😂😂😂,1.0
"rt : selected azam, qadyani and yahoodi labi ka mustarka mohra "" imran khan """,0.0
 yara chawal hon tu roti kon deikhta hei,1.0
"bhenchod, paise hamare tax ka hey tum logoke bap ki jagir nahi hey jab chahe free me do bhadve if you’re popular don’t give any free to society instead don’t take your salary, govt facility, servents, vehicles and save money to set an example of democratic country!!!",0.0
bc use pussy cat b kehte   pta ni kb tera gnda mind saaf ho ga,0.0
rt :  meri naseeb dekh tu meri valentine,1.0
abay saalay ka hi to bollywood ki stories se nikal aaya kr bc...,0.0
 haan chal chal overavting mat kar ab,1.0
"sanaullah said""according to islam and pakistan’s constitution, those, do not believe in khatam-e-nabuwwat are not muslims,it is our duty to protect minorities of the country but the ahmedi's will first have to stop claiming to be muslims. #pml #ahmedi_issue,",1.0
"when sana javed said. ""ainda hum auraton ko parakhne ki koshish mat krna,  kyun ke agar hum auraton ne tum mardon ko parakhna shuru kr dia toh tum mein se koi bhi shadi ke qabil nahi rahe ga.""",1.0
"chandrachud ki sahi li jaa rahi hai, lekin ye bhenchod nazeer ko free pass  kaise mil raha hai?",0.0
isako famous karo bahut bhaunk rahi hai. 😂,0.0
aby gashti aurat apni mou say b allah ka naam na lay,0.0
 zehr kha lo mujh pay taras mat khao..😒,1.0
same af bc i thought its not their game bench them and look at the game. 😭😭😭,1.0
"kunal kaamra ek no. ka bhdawa hai, nasal hi bhadwe ki hai",0.0
kuch bhi matlab internet mil gaya to kuch bhi -_- agar itna hai to uss time uss women ki help karni chaiye thi twitter par giyan bantnay kay bajay,1.0
 attention ni mil rhi,1.0
-choro wafaon k kissay yahan sirf rona hy -na pehly koi apna tha na ab ksi ne hona hy,1.0
gashti pakistan ao na ap log ajent ho india k,0.0
abe halala's product...london se yahi sikha h ki always talk nonsense and divert every issue as hindu-muslim..abe ja ye gyan kisi or k dena...wo 15 min k liye police hatane ki baat krta h,1.0
"me as a mother son:mama bhok lgi hai  me:mjhy bhi,ja beta 2 packet  noodles bna dono maa beta mil kr khaein gy🤭",1.0
or rakho fasla naee chaye na acha rishta?,1.0
🤣🤣🤣👍tu khudi agai,1.0
rt :  interview lene wala b gashti ka bacha hai or dene wala b,0.0
is ka matlab hai is bc ko bewi bhi nahi pasand karti hai,0.0
dehaan sy kahin orat march wali na takar jaye🙏🤣,1.0
bhenchod itna mushkil to nai hona tha zindagi ko,0.0
